,Date,Company,Ticker,Managers,Offer Price,Opening Price,1st Day Close,1st Day % Chg,$ Chg Open,$ Chg Close,Star Rating,Performed,Year,Month,Day,Day of Week,1st Day Open to Close % Chg,1st Day Open to Close $ Chg
182,2020-08-21,Nano-X Imaging,NNOX,Cantor/ Oppenheimer/ Berenberg/ CIBC Capital Markets,18.0,20.34,21.7,0.20555555555555552,2.34,3.6999999999999993,3.0,,2020,8,21,4,0.06686332350049161,1.3599999999999994
183,2020-08-26,FTAC Olympus Acquisition ,FTOCU,Citigroup/ Cantor,10.0,9.93,9.93,-0.007000000000000029,-0.07000000000000028,-0.07000000000000028,1.0,,2020,8,26,2,0.0,0.0
184,2020-08-27,Burgundy Technology Acquisition ,BTAQU,Mizuho Securities,10.0,10.0,9.98,-0.0019999999999999575,0.0,-0.019999999999999574,1.0,,2020,8,27,3,-0.0019999999999999575,-0.019999999999999574
185,2020-08-27,CF Finance Acquisition Corp II (CFIIU) (u),CFIIU,Cantor,10.0,10.0,9.94,-0.0060000000000000496,0.0,-0.0600000000000005,1.0,,2020,8,27,3,-0.0060000000000000496,-0.0600000000000005
186,2020-08-27,XPeng ,XPEV,Credit Suisse/ J.P. Morgan/ BofA Securities,15.0,23.1,21.22,0.4146666666666666,8.100000000000001,6.219999999999999,3.0,,2020,8,27,3,-0.08138528138528149,-1.8800000000000026
187,2020-08-28,Harbor Custom Development  ,HCDI,ThinkEquity (a division of Fordham Financial Management),6.0,5.5,7.5,0.25,-0.5,1.5,1.0,,2020,8,28,4,0.36363636363636365,2.0
188,2020-08-31,Applied UV ,AUVI,"Network 1 Financial Securities,",5.0,5.75,11.6,1.3199999999999998,0.75,6.6,N/C,,2020,8,31,0,1.017391304347826,5.85
189,2020-09-01,PainReform,PRFX,Maxim Group/ Joseph Gunnar,8.0,7.75,6.74,-0.15749999999999997,-0.25,-1.2599999999999998,1.0,,2020,9,1,1,-0.13032258064516125,-1.0099999999999998
190,2020-09-02,CM Life Sciences ,CNLFU,Jefferies,10.0,10.07,10.25,0.025,0.07000000000000028,0.25,1.0,,2020,9,2,2,0.017874875868917547,0.17999999999999972
191,2020-09-02,INSU Acquisition Corp. II ,INAQU,Cantor,10.0,10.2,10.26,0.025999999999999978,0.1999999999999993,0.2599999999999998,1.0,,2020,9,2,2,0.00588235294117652,0.0600000000000005
192,2020-09-03,BCTG Acquisition ,BCTG,SVB Leerink,10.0,9.85,10.28,0.027999999999999935,-0.15000000000000036,0.27999999999999936,1.0,,2020,9,3,3,0.04365482233502535,0.4299999999999997
193,2020-09-02,HighCape Capital Acquisition ,CAPAU,Cantor,10.0,10.11,10.15,0.015000000000000036,0.10999999999999943,0.15000000000000036,1.0,,2020,9,2,2,0.003956478733926897,0.040000000000000924
194,2020-09-02,Tailwind Acquisition  ,TWND.U,Jefferies,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2020,9,2,2,0.0,0.0
195,2020-09-09,Cohn Robbins Holdings ,CRHCU,Credit Suisse,10.0,10.1,10.01,0.0009999999999999788,0.09999999999999964,0.009999999999999787,1.0,,2020,9,9,2,-0.008910891089108898,-0.08999999999999986
196,2020-09-09,Industrial Tech Acquisitions ,ITACU,Maxim Group,10.0,9.92,9.97,-0.002999999999999936,-0.08000000000000007,-0.02999999999999936,1.0,,2020,9,9,2,0.005040322580645233,0.05000000000000071
197,2020-09-10,NavSight Holdings ,NSH.U,Credit Suisse,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2020,9,10,3,0.0,0.0
198,2020-09-10,Prime Impact Acquisition I ,PIAI.U,Goldman Sachs/ BofA Securities,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2020,9,10,3,0.0,0.0
199,2020-09-10,Starboard Value Acquisition ,SVACU,UBS Investment Bank/ Stifel/ Cowen,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2020,9,10,3,0.0,0.0
200,2020-09-11,Broadstone Acquisition ,BSN.U,Citigroup,10.0,9.84,9.6,-0.040000000000000036,-0.16000000000000014,-0.40000000000000036,1.0,,2020,9,11,4,-0.024390243902439046,-0.2400000000000002
201,2020-09-11,Ribbit LEAP ,LEAP.U,JPMorgan,10.0,11.2,11.553,0.15530000000000008,1.1999999999999993,1.5530000000000008,1.0,Missed,2020,9,11,4,0.031517857142857285,0.35300000000000153
202,2020-09-11,Tortoise Acquisition Corp. II ,SNPR.U,Barclays/ Goldman Sachs,10.0,10.35,10.51,0.050999999999999976,0.34999999999999964,0.5099999999999998,1.0,,2020,9,11,4,0.015458937198067646,0.16000000000000014
203,2020-09-11,TWC Tech Holdings II ,TWCTU,Citigroup/ Deutsche Bank Securities,10.0,10.08,10.07,0.007000000000000029,0.08000000000000007,0.07000000000000028,1.0,,2020,9,11,4,-0.000992063492063471,-0.009999999999999787
204,2019-01-29,Andina Acquisition Corp. III ,ANDAU,Cowen/ Craig-Hallum Capital Group,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1.0,,2019,1,29,1,0.0009999999999999788,0.009999999999999787
205,2019-01-30,PIMCO Energy & Tactical Credit Opportunities Fund,NRGX,UBS Investment Bank/ BofA Merrill Lynch/ Morgan Stanley/ Wells Fargo Securities/ RBC Capital Markets/ Stifel,20.0,20.0,20.2,0.009999999999999964,0.0,0.1999999999999993,1.0,,2019,1,30,2,0.009999999999999964,0.1999999999999993
206,2019-01-31,New Fortress Energy ,NFE,Morgan Stanley/ Barclays,14.0,13.25,13.07,-0.0664285714285714,-0.75,-0.9299999999999997,1.0,,2019,1,31,3,-0.013584905660377337,-0.17999999999999972
207,2019-01-31,Pivotal Acquisition ,PVT.U,Cantor,10.0,10.05,10.1,0.009999999999999964,0.05000000000000071,0.09999999999999964,1.0,,2019,1,31,3,0.004975124378109346,0.049999999999998934
208,2019-02-01,Gores Metropoulos,GMHIU,Deutsche Bank Securities/ Credit Suisse/ Goldman Sachs,10.0,10.14,10.12,0.011999999999999922,0.14000000000000057,0.11999999999999922,1.0,,2019,2,1,4,-0.0019723865877713364,-0.02000000000000135
209,2019-02-06,Wealthbridge Acquisition ,HHHHU,Chardan,10.0,10.01,10.01,0.0009999999999999788,0.009999999999999787,0.009999999999999787,1.0,,2019,2,6,2,0.0,0.0
210,2019-02-07,Alector  ,ALEC,Morgan Stanley/ BofA Merrill Lynch/ Cowen/ Barclays,19.0,18.7,18.0,-0.05263157894736842,-0.3000000000000007,-1.0,2.0,Missed,2019,2,7,3,-0.037433155080213866,-0.6999999999999993
211,2019-02-07,Monocle Acquisition ,MNCLU,Cowen/ Chardan,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1.0,,2019,2,7,3,0.0009999999999999788,0.009999999999999787
212,2019-02-08,Gossamer Bio ,GOSS,BofA Merrill Lynch/ Leerink Partners/ Barclays/ Evercore ISI,16.0,19.0,17.94,0.12125000000000008,3.0,1.9400000000000013,2.0,,2019,2,8,4,-0.05578947368421046,-1.0599999999999987
213,2019-02-08,Harpoon Therapeutics ,HARP,Citigroup/ Leerink Partners,14.0,14.0,13.5,-0.03571428571428571,0.0,-0.5,1.0,,2019,2,8,4,-0.03571428571428571,-0.5
214,2019-02-08,RMG Acquisition ,RMG.U,Deutsche Bank Securities,10.0,10.01,10.0,0.0,0.009999999999999787,0.0,1.0,,2019,2,8,4,-0.0009990009990009777,-0.009999999999999787
215,2019-02-13,IMAC Holdings ,IMAC/IMACW,Dawson James Securities/ Cuttone,5.0,3.91,4.18,-0.16400000000000006,-1.0899999999999999,-0.8200000000000003,N/C,,2019,2,13,2,0.06905370843989758,0.2699999999999996
216,2019-02-14,Avedro ,AVDR,BofA Merrill Lynch/ J.P. Morgan,14.0,11.6,12.29,-0.1221428571428572,-2.4000000000000004,-1.7100000000000009,2.0,Missed,2019,2,14,3,0.059482758620689614,0.6899999999999995
217,2019-02-24,TCR2 Therapeutic ,TCRR,Jefferies/ Leerink Partners/ BMO Capital Markets,15.0,15.15,15.07,0.004666666666666685,0.15000000000000036,0.07000000000000028,1.0,,2019,2,24,6,-0.005280528052805285,-0.08000000000000007
218,2019-02-15,Hoth Therapeutics ,HOTH,Laidlaw & Company (UK) Ltd.,5.6,6.9,8.53,0.5232142857142857,1.3000000000000007,2.9299999999999997,1.0,Missed,2019,2,15,4,0.23623188405797085,1.629999999999999
219,2019-02-15,Stealth BioTherapeutics ,MITO,Jefferies/ Evercore ISI/ BMO Capital Markets,12.0,12.1,11.9,-0.008333333333333304,0.09999999999999964,-0.09999999999999964,1.0,,2019,2,15,4,-0.016528925619834652,-0.1999999999999993
220,2019-02-22,Acamar Partners Acquisition,ACAMU,Goldman Sachs/ Deutsche Bank Securities,10.0,10.02,10.0,0.0,0.019999999999999574,0.0,N/C,,2019,2,22,4,-0.0019960079840318935,-0.019999999999999574
221,2019-02-26,Super League Gaming ,SLGG,Northland Capital/ Markets Lake Street,11.0,11.0,8.5,-0.22727272727272727,0.0,-2.5,1.0,,2019,2,26,1,-0.22727272727272727,-2.5
222,2019-02-28,DiamondPeak Holdings ,DPHCU,Deutsche Bank Securities,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2019,2,28,3,0.0,0.0
223,2019-02-28,Kaleido Biosciences ,KLDO,Goldman Sachs/ J.P. Morgan/ Morgan Stanley,15.0,12.8,14.23,-0.05133333333333331,-2.1999999999999993,-0.7699999999999996,1.0,,2019,2,28,3,0.11171874999999998,1.4299999999999997
224,2019-02-28,Tortoise Acquisition ,SHLLU,Barclays/ Goldman Sachs/ UBS Investment Bank,10.0,10.02,10.0,0.0,0.019999999999999574,0.0,1.0,,2019,2,28,3,-0.0019960079840318935,-0.019999999999999574
225,2019-03-01,Hennessy Capital Acquisition ,HCACU,Nomura/ Stifel,10.0,10.0,10.02,0.0019999999999999575,0.0,0.019999999999999574,1.0,,2019,3,1,4,0.0019999999999999575,0.019999999999999574
226,2019-03-05,Tuscan Holdings ,THCBU,EarlyBirdCapital,10.0,10.1,10.13,0.013000000000000077,0.09999999999999964,0.13000000000000078,1.0,,2019,3,5,1,0.002970297029703083,0.030000000000001137
227,2019-03-07,ShockWave Medical ,SWAV,Morgan Stanley/ BofA Merrill Lynch,17.0,24.8,30.5,0.7941176470588235,7.800000000000001,13.5,2.0,,2019,3,7,3,0.22983870967741932,5.699999999999999
228,2019-03-08,Crescent Acquisition,CRSAU,Credit Suisse/ BofA Merrill Lynch,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2019,3,8,4,0.0,0.0
229,2019-03-08,Futu Holdings Limited ,FUTU,Goldman Sachs (Asia)/ UBS Investment Bank/ Credit Suisse,12.0,14.76,15.32,0.27666666666666667,2.76,3.3200000000000003,2.0,,2019,3,8,4,0.03794037940379407,0.5600000000000005
230,2019-03-14,Trine Acquisition,TRNEU,BTIG/ Cantor,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2019,3,14,3,0.0,0.0
231,2019-03-20,Insurance Acquisition ,INSUU,Cantor,10.0,10.1,10.1,0.009999999999999964,0.09999999999999964,0.09999999999999964,1.0,,2019,3,20,2,0.0,0.0
232,2019-03-20,UP Fintech Holding Limited ,TIGR,Citigroup/ Deutsche Bank Securities,8.0,8.1,10.92,0.365,0.09999999999999964,2.92,2.0,,2019,3,20,2,0.3481481481481482,2.8200000000000003
233,2019-03-21,Levi Strauss  ,LEVI,Goldman Sachs/ J.P. Morgan,17.0,22.22,22.41,0.31823529411764706,5.219999999999999,5.41,3.0,,2019,3,21,3,0.008550855085508608,0.19000000000000128
234,2019-03-25,8i Enterprises Acquisition ,JFKKU,Chardan,10.0,10.05,10.03,0.002999999999999936,0.05000000000000071,0.02999999999999936,1.0,,2019,3,25,0,-0.0019900497512439154,-0.02000000000000135
